--- C:/Users/SazonovEO/AppData/Local/Temp/kMqkWa_Well.dat	Tue Oct 21 12:38:38 2014
+++ D:/BN_work/10_2014/Troickoe_120RTM_CVI_CT/GEO_0920/Well.dat	Tue Oct 21 12:01:09 2014
@@ -12819 +12819,215 @@
 3425.9867231	6258.7096014	1104.6507880	1830.0000000 ;
+
+welltrack '2519G'
+3899.200000	7304.900000	1089.200000	1780.000000
+3903.700000	7296.000000	1090.040000	1790.000000
+3908.300000	7287.200000	1090.660000	1800.000000
+3913.000000	7278.400000	1091.130000	1810.000000
+3917.900000	7269.600000	1091.310000	1820.000000
+3922.800000	7260.900000	1091.180000	1830.000000
+3927.700000	7252.200000	1090.920000	1840.000000
+3932.600000	7243.500000	1090.610000	1850.000000
+3937.200000	7234.600000	1090.300000	1860.000000
+3941.700000	7225.700000	1090.290000	1870.000000
+3946.100000	7216.700000	1090.500000	1880.000000
+3950.600000	7207.800000	1090.920000	1890.000000
+3955.200000	7198.900000	1091.550000	1900.000000
+3959.800000	7190.100000	1092.020000	1910.000000
+3964.600000	7181.300000	1092.260000	1920.000000
+3969.400000	7172.500000	1092.160000	1930.000000
+3974.300000	7163.800000	1091.770000	1940.000000
+3979.400000	7155.200000	1091.260000	1950.000000
+3984.400000	7146.600000	1090.640000	1960.000000
+3989.500000	7138.000000	1089.980000	1970.000000
+3994.500000	7129.400000	1089.310000	1980.000000
+3999.500000	7120.800000	1088.600000	1990.000000
+4004.500000	7112.100000	1088.020000	2000.000000
+4009.300000	7103.300000	1087.490000	2010.000000
+4014.100000	7094.600000	1086.970000	2020.000000
+4018.800000	7085.800000	1086.460000	2030.000000
+4023.200000	7076.800000	1086.130000	2040.000000
+4027.600000	7067.800000	1086.080000	2050.000000
+4031.800000	7058.800000	1086.110000	2060.000000
+4036.000000	7049.700000	1086.150000	2070.000000
+4039.900000	7040.500000	1086.140000	2080.000000
+4043.700000	7031.200000	1086.250000	2090.000000
+4047.400000	7021.900000	1086.390000	2100.000000
+4051.300000	7012.700000	1086.520000	2110.000000
+4055.300000	7003.600000	1086.600000	2120.000000 ;
--- C:/Users/SazonovEO/AppData/Local/Temp/hqBPac_event_0829_1.inc	Tue Oct 21 12:39:07 2014
+++ D:/BN_work/10_2014/Troickoe_120RTM_CVI_CT/INCL/event_0829_1.inc	Tue Oct 21 11:44:34 2014
@@ -66,2 +66,4 @@
 2511G	01.09.2014	PROD	HLIQ  HWEF    BHPT 1 
+--********************--
+2519G	01.09.2014	PROD	HLIQ  HWEF    BHPT 50 
 ENDE
--- C:/Users/SazonovEO/AppData/Local/Temp/dTjEee_perf.inc	Tue Oct 21 12:39:25 2014
+++ D:/BN_work/10_2014/Troickoe_120RTM_CVI_CT/INCL/perf.inc	Tue Oct 21 12:26:37 2014
@@ -218,2 +218,4 @@
 2511G	01.09.2014	PERF	1493.0	1828.9	0.066	0	1	/	CT
+2519G	01.09.2014	PERF	1650	2120	0.066	0	1	/	CVI -- пока что в сент€бре запущу
+2602	01.08.2014	WFRP	1*	1*	1*	1*	1*	1*	1398.00	1402.80	180	0	0	300	2	1	0.043	43916200.7907	1*	1*	1*	6* /
 ENDE
--- C:/Users/SazonovEO/AppData/Local/Temp/KHliGb_Troickoe.data	Tue Oct 21 12:39:42 2014
+++ D:/BN_work/10_2014/Troickoe_120RTM_CVI_CT/Troickoe.data	Tue Oct 21 12:29:46 2014
@@ -434,3 +434,3 @@
 
-READ 1 OCT 2014 /
+READ 1 JAN 2015 /
 
